Cancer Systems Biology Center of HoPE (Heterogeneity of Phenotypic Evolution)	Core	1	Translational Shared Resource Core (Moos)	"'The Translational Shared Resource Core will provide services for both research projects. This core is central to the proposal’s mission as it directly facilitates: 1) collection, processing, pharmacological testing and use of samples from our patient cohorts; and 2) generation and collection of DNA- and RNA-sequencing data, including single-cell sequencing. Specifically, we will collect, process, and maintain patient-derived cells for temporal and spatial samples from the patients we profile. In preparation for sequencing, we will enrich for tumor cells, and separate white blood cells and other normal cell types. For single-cell experiments, we will use microfluidics to isolate individual cells, prior to extracting DNA or RNA that will be amplified for sequencing. The core will also be responsible for comparing sequencing results for bulk tumors with results from single-cell sequencing, which will enable us to continue optimizing our single-cell sequencing process and to perform comparisons that help us better understand temporal and spatial tumor evolution, which is central to the success of the scientific projects.'"
Cancer Systems Biology Center of HoPE (Heterogeneity of Phenotypic Evolution)	Core	2	Computational Core (Chang)	"'The main purpose of the Computational Core is to support the scientific goals of the center by ensuring correct and reproducible analysis of next generation sequencing data. This will be accomplished through five tasks. 1) Data management: we will store and maintain provenance of the raw and pre-processed data in archives that track relevant metadata, such as creation data and checks on secured servers. 2) Data Preprocessing: we will develop standardized approaches to pre-processing the data, and create reference versions of the pre-processed data ready for further analysis. 3) Algorithm Development: We will coordinate with investigators to develop algorithms for the modeling of tumor heterogeneity and its evolution. The Core will maintain the source code in a git repository and will identify stable working versions that are then tagged and archived. 4) Develop Pipelines: to facilitate the processing of the data, and to ensure its reproducibility, we will develop standardized pipelines for the preprocessing and analysis of the data. 5) Standardize Environments: The processing of next generation sequencing data requires a multitude of software programs, each of which can affect the final result. To mitigate variation due to differences in software, versions, or libraries, we will create standardized analysis environments equipped with validated software and libraries and distribute them as Docker containers.'"
Cancer Systems Biology Center of HoPE (Heterogeneity of Phenotypic Evolution)	Core	3	Education and Outreach Core (Moos and Werner)	"'This core are to build a singular research community within the consortium, educate students and the community on the latest advances in systems biology, and reach out to cancer advocates and patients regarding the impact of systems biology and cancer heterogeneity on treatment strategies to build excitement for future developments. We will sponsor student exchange programs, seminars, and courses on systems biology, as well as participate in organizations that promote health and cancer awareness. We will invite leaders in systems biology—whose expertise and research interests complement and expand our own—to visit our center sites; meet with our faculty, postdocs, and students; and participate in workshops that encourage spirited dialog and broad participation. We will assess the effectiveness of our outreach efforts through surveys that will provide the feedback necessary to ensure we are meeting our goals.'"
Cancer Systems Biology Center of HoPE (Heterogeneity of Phenotypic Evolution)	Core	4	Administrative Core	"'The key to our ongoing collaboration has been communication between groups on our weekly to bi-weekly calls and discussions, focused on coordinated project planning and discussion of experiments and results. The Administrative Core will provide oversight of the Center and will manage its day-to-day operations. Specifically, this Core will: 1) schedule and organize meetings among investigators twice a month; 2) provide monthly and yearly summaries of work accomplished, results, and to-do items; 3) manage the budget; 4) plan internal and external advisory panel meetings and implementation of feedback; 5) manage developmental research project selection and support; and 6) perform administrative tasks related to center management.'"
Embryonal Brain Tumor Networks	Project	1		"'Our U01 is an innovative, systems biology approach designed to uncover new therapeutic strategies for childhood embryonal tumors. These tumors are the most common central nervous system malignancies in childhood, and there is a pressing need for better therapies. Current survival rates range from 30 – 80% depending on subgroup, and nearly all survivors have impaired neurological and neurocognitive function. Extensive genomic analysis of medulloblastomas, the most common embryonal tumors, failed to identify “driver genes” that could explain the origin of most tumors or suggest new strategies. Nevertheless, these tumors can be grouped into a small number of subtypes that share transcriptional patterns and clinical outcomes.\n\n&nbsp;\n\nWe believe that it is time for a fundamentally new approach that seeks oncogenic “driver pathways” rather than “driver genes.” As many different genomic changes can all affect the same driver pathway, such pathways cannot be uncovered by looking for recurring genomic changes alone. Rather, we use a systems biology approach based on a wide variety of omic methods to identify these oncogenic driver pathways.\n\n&nbsp;\n\nWe are creating comprehensive, genome-wide datasets from human medulloblastoma tumors and cell lines by measuring mutations, copy number variations, mRNA expression, proteomic (including enrichment for several types of post-translational modifications), metabolomic, and epigenomic data. We have developed innovative network models methods to unite these diverse data and thereby identify shared pathways altered across many patients within a subtype. Finally, we will test driver pathways nominated from the network modeling.\n\n&nbsp;\n\nBy merging these diverse data collected from tumors of individual patients, we will have an unprecedented ability to uncover the root causes of cancer, providing new therapeutic strategies. Concurrent with publication, we make all data and software tools developed during the course of this project available to the scientific community to further spark innovation and scientific advancements.'"
Quantitative and Functional Characterization of Therapeutic Resistance in Cancer	Project	1	will focus on cell-intrinsic properties of tumor cells while Project 2 will focus on cell-extrinsic effects through the use of nanowells to control paracrine and juxtacrine interactions that mimic the microenvironment.	"'${image?fileName=mit%5Fu54%5Ffig5%2Epng&align=None&scale=70&responsive=true}\nFig 5: Functional characterization of therapeutic resistance in cancer.Cells are treated in vivo before target populations are extracted, purified and measured immediately upon removal from the mouse or patient. Alternatively, the target population is treated ex vivo prior to the measurement. Upon measurement of mass accumulation rate (MAR), each cell is sorted into a well and lysed within ~1 min, thereby allowing scRNA-seq of a given cell to be linked to its MAR. Cells that maintain MAR similar to vehicle-treated cells after sufficient drug exposure are considered to be non-responders. The overall goal of this proposal is to determine mechanisms of resistance and make testable predictions to overcome that resistance through transcriptome analysis of phenotypically-defined single cells.'"
Quantitative and Functional Characterization of Therapeutic Resistance in Cancer	Project	1	Systematic discovery of cell-intrinsic mechanisms of cancer drug resistance	"'PIs: Manalis (lead) and Lauffenburger (co-lead), Shalek, Weinstock and Hahn\n\n&nbsp;\n\nWe aim to utilize high precision single-cell growth measurements together with single-cell RNA-Seq (scRNA-Seq) to profile the intrinsic factors that inform the responses of individual cancer cells to therapeutic interventions. We will ask to what extent paired phenotypic and transcriptomic measurements can identify pathways that mediate cell autonomous resistance and highlight therapeutic approaches to overcome that resistance. Cancer cells will be isolated from primary tumors or from patient-derived cell lines/xenografts of both leukemias (as a liquid tumor model) and colon/pancreatic cancers (as a solid tumor model). In contrast to Project 2, cells will be measured in isolation without mimicking aspects of the microenvironment. Over a period of many hours, we will examine distinct phenotypic attributes of the cells (mass and mass accumulation rate) and link these attributes to the transcriptome at the single-cell level. We will then determine cell intrinsic mechanisms for resistance by analyzing transcriptomic features of responding and non-responding tumor cells.'"
Quantitative and Functional Characterization of Therapeutic Resistance in Cancer	Project	2	Systematic discovery of cell-extrinsic mechanisms of cancer drug resistance	"'PIs: Shalek (lead), Hahn and Love (co-leads), Weinstock, Lauffenburger and Manalis\n\n&nbsp;\n\nWe aim to utilize high precision single-cell growth measurements and single-cell RNA-Seq (scRNA-Seq) together with nanowells to systematically examine how the extracellular factors present in leukemias and colon and pancreatic cancers influence drug responses. First, we will identify the signals and non-malignant cells present in each tumor type by performing scRNA-Seq on primary biopsies. We will then generate an atlas of implicated cell types/states and putative signaling molecules that may influence cancer cell drug responses in vivo. Second, we will use high precision single-cell growth measurement and nanowells to systematically uncover how these soluble factors and tumor cells inform on cancer cell drug responses; we will similarly examine the impact of previously implicated environmental factors as well as other cancer cells (of the same and different intrinsic states; from Project 1). By analyzing and modeling our results, we will uncover previously unknown microenvironmental synergies (e.g., cytokines, receptor-ligand pairing) that may modulate cancer cell drug responses in vivo. Collectively, these aims will afford an unprecedented view of the tumor microenvironment and shed light on current therapeutic bottlenecks, while suggesting potential new and more effect therapeutic inroads for treating cancer.'"
Quantitative and Functional Characterization of Therapeutic Resistance in Cancer	Core	1	Biospecimens and Patient-derived xenografts	"'PIs: Hahn (lead) and Weinstock (co-lead)\n\n&nbsp;\n\nThe overarching goal of Core 1 is to provide the infrastructure and professional expertise needed to bank primary leukemia, colon, and pancreatic cancer specimens, establish patient-derived xenograft (PDX), organoid, and cell models, and make these patient-derived resources available to all Program investigators, thereby facilitating the translational and laboratory-based research performed by CSBC investigators in Projects 1 and 2. Both projects will require access to patient samples and cells derived from PDX and organoid models. The core supports 3 functions: (1) cryopreservation and distribution of primary cells from patients with leukemia, colon, and pancreatic cancer, (2) establishment, characterization, and distribution of xenograft, organoid, and cell culture models of these diseases, and (3) isolation of cell populations from primary tumor samples and tissue models for single cell analysis. The functions of the core include documentation and tracking of informed consent, isolation and cryopreservation of viable tissue, plasma or serum, and genomic DNA from patient samples and distribution of samples to CSBC investigators. A large number of primary leukemia, colon and pancreatic tumor samples are currently available in our existing repositories for use by Project Investigators. Additional samples will be acquired from patients routinely evaluated in our gastrointestinal oncologic and hematologic malignancies clinics. In addition to distributing primary cells to program investigators, Core 1 will also maintain and distribute a bank of well characterized PDXs selected for passage in immunocompromised mice. Methods for engrafting leukemia cells and primary epithelial tumor tissues in immunodeficient mice are now well established, and we and others have successfully used PDX models for drug testing. Organoid culture approaches will be used to complement the PDX effort, and will provide an additional way of propagating and segregating patient-derived epithelial tumor cells and stromal cells. Core 1 will maintain a bank of PDX models and organoids and distribute to program investigators as needed. Overall, Core 1 has extensive experience in the processing, cryopreservation, flow cytometric analysis, purification, propagation, banking, and genomic characterization of primary specimens and tumor models, as well as their use in preclinical drug evaluation.'"
Quantitative and Functional Characterization of Therapeutic Resistance in Cancer	Core	2	Computational Analysis Core	"'PIs: Lauffenburger (lead), Shalek and Stevenson\n\n&nbsp;\n\nThe Computational Analysis Core (Core 2) will support Projects 1 & 2 by bringing necessary bioinformatics and computational methods to bear on the questions addressed by each project. More specifically, we will apply established computational pipelines to perform quality control on, and extract maximal information (cell types, states, circuits, and drivers) from, our rich data sets. We will help our CSBC team identify the cell types, states, and circuits active in the Leukemia and Colon and Pancreatic tumor models of Core 1 from the single-cell RNA-Seq data collected in Projects 1 & 2, as well as the molecular drivers of interesting behaviors. We will deploy numerical algorithms to uncover the predictive power of phenotypic measurements, alone or in combination, made via our Nanowell (NW) and Suspended Microchannel Resonator (SMR) platforms to explain cancer cell drug responses. When necessary, we will identify and/or develop new algorithms, enhancing our CSBC’s quantitative and multivariate capabilities. Finally, we will work closely with our CSBC team members to help with experimental design, ensuring that an appropriate number of cells/samples are processed to test hypotheses of interest and that appropriate statistical testing is performed. By providing comprehensive analysis (QC, power, gene set enrichment) and modeling capabilities, we will dramatically enhance our ability to draw crucial insights from our data. This will lead to new hypotheses that can be tested by designing new experiments.'"
Quantitative and Functional Characterization of Therapeutic Resistance in Cancer	Core	3	Education and Outreach Core	"'PI: Lauffenburger\n\n&nbsp;\n\nThe mentorship of current and future trainees who can tackle cancer-related problems with computational systems biology approaches is an integral part of fulfilling our commitment to catalyze and generate new bodies of knowledge and fields of cancer study. To achieve this goal, we will: 1) Establish graduate student fellowships for students jointly mentored in computational systems biology, precision measurement or oncology. 2) Provide undergraduate research opportunities for MIT students to work in laboratories at DFCI. 3) Provide outreach to the biotech/pharmaceutical industry. 4) Establish an NCI CSBC Junior Investigators program. 5) Facilitate monthly meetings and annual retreats that will be open to the MIT/DFCI community. 6) Offer mini-courses and training in experimental and computational methods. 8) Provide outreach to the community. and 7) Establish and maintain a website for disseminating research activities of our center as well as relevant techniques and applications.'"
Quantitative and Functional Characterization of Therapeutic Resistance in Cancer	Core	4	Administrative Core	'The overall mission of the Administrative Unit is to provide oversight and coordination on administrative and fiscal aspects of the MIT/DFCI CSBC.'
"Measuring, Modeling and Controlling Heterogeneity (M2CH)"	Project	1	Therapeutic Management of Lineage- and Differentiation-state Plasticity	"'######PIs: Sears, Demir; co-Is: Tomlin, Margolin, Adey, Langer\n\n&nbsp;\n\nHeterogeneity in differentiation state in a TNBC tumor and cell line demonstrated by immunofluorescence staining for differentiation-associated proteins.\n\n&nbsp;\n\nTNBC is an aggressive disease characterized by high intratumor heterogeneity and poor patient outcome. In preliminary experiments, we identified subpopulations of tumor cells in primary TNBC as well as in basal-like TNBC cell lines that are characterized by differential expression of luminal, basal, and mesenchymal differentiation-state markers. We have observed that distinct classes of targeted therapeutics have the capacity to eliminate or enrich specific differentiation-state subpopulations within these lines, steering heterogeneous cancer cell populations toward increased homogeneity. Importantly, we identified synergistic combinatorial treatments that targeted either pathway dependencies predicted by master regulator analysis of residual cells or epigenetic regulators found to contribute to a cell’s transition to a resistant state. The overall goal of this project, therefore, is to understand cell intrinsic regulation of therapeutic response in phenotypically heterogeneous TNBC in order to develop targeting strategies to kill all co-existing subpopulations. We focus on phenotypic heterogeneity, as this can represent the combination of genetic and epigenetic factors, and we take advantage of clinically relevant therapeutics that drive heterogeneous populations toward homogeneity. We hypothesize that a systems biology approach of measuring and computationally modeling the functional pathways underlying phenotypic state changes in response to state-aggregating therapeutics will reveal common escape routes and regulators of cell plasticity, which allow us to predict effective combinatorial therapeutic strategies that eliminate all cancer subpopulations. We address this hypothesis by (1) examining and computationally modeling phenotype state changes in multiple genetically diverse, heterogeneous TNBC cell lines in response to targeted therapeutics that induce homogeneity using high-content imaging and single cell expression analysis, (2) determining whether clonal expansion or differentiation state plasticity drives the dynamic phenotype changes following targeted therapy and modeling the molecular network changes that underlie these transitions, and (3) determining epigenetic regulation underlying state transitions and developing combinatorial strategies that overcome therapeutic resistance in heterogeneous TNBC cells in vitro and in vivo. Together, these aims support our goal to measure and model cell intrinsic responses to clinically relevant targeted therapeutics and to predict synergistic drug combinations that more effectively control heterogeneous TNBC. Integration of this work with Projects 2 and 3 allows us to incorporate extrinsic regulators of these intrinsic mechanisms and to iteratively refine control strategies for this devastating disease.'"
"Measuring, Modeling and Controlling Heterogeneity (M2CH)"	Project	2	Managing Microenvironment-mediated Heterogeneity and Resistance	"'######PIs: Heiser, Korkola; co-Is: Margolin, Demir\n\n&nbsp;\n\nSchematic illustration of the process used to use microenvironment microarrays to interrogate the effects of microenvironmental proteins on therapeutic responses. The inability to effectively treat TNBC is thought to be in part due to its heterogeneity, as cells are highly plastic and able to respond rapidly to therapeutic insults to steer into drug resistant states. One aspect that is likely to strongly influence TNBC plasticity, heterogeneity, and response to therapy is the microenvironment (ME) in which cells reside. Interactions with extracellular matrix proteins or soluble factors like growth factors and cytokines can profoundly change phenotypic properties of TNBC cells, and mounting evidence suggests that such ME factors also influence response to therapy. We hypothesize that the ME impacts therapeutic response of TNBC, and that consideration of signals from the ME in treatment decisions are likely to lead to improved therapeutic control and patient outcomes. We couple experimental assessment of TNBC response to targeted therapeutics in the presence of defined combinatorial ME perturbations (MEPs) with concomitant expression profiling and computational approaches to define underlying pathway signatures to identify vulnerabilities in residual cancer cells that could be exploited for therapeutic benefit. This is accomplished using microenvironment microarrays to identify MEPs that confer resistance to six targeted therapeutics in TNBC cell lines and primary patient-derived xenograft (PDX) samples. We perform expression profiling by RNA-Seq at fixed time points on TNBC cells grown in the presence of resistance conferring MEPs plus therapeutic and use computational approaches to identify underlying reduced dimensionality network signatures (PREdictors of CEllular Phenotypes to guide Therapeutic Strategies, PRECEPTS) that are altered as a result of interactions of cells with MEP and drug. These altered PRECEPTS signatures represent candidates for therapeutic intervention, and are tested using drug combinations in an attempt to overcome ME-mediated resistance. We perform dynamic imaging and expression profiling of the response of TNBC cells to resistance conferring MEPs plus drug and identify PRECEPTS signatures that are dynamically altered. Such PRECEPTS signatures represent potential transition vulnerabilities that could be targeted for therapeutic intervention, which we test experimentally using drug combination treatments of TNBC cells. These approaches are closely coordinated with those of Projects 1 and 3 in the use of common cell lines, drugs, and reagents and to maximize the information that we derive from the experiments. This approach enables the discovery of new drug combinations that could be deployed clinically to improve outcome in TNBC patients with primary and disseminated disease.'"
"Measuring, Modeling and Controlling Heterogeneity (M2CH)"	Project	3	Understanding the Impact of Microscale and Nanoscale Heterogeneity and Resistance	"'######PIs: Gray, Tomlin; co-Is: Nan, Margolin, Chang\n\n&nbsp;\n\nIntegration of omic and spatial features to identify molecular networks that control molecular heterogeneity. We use a spatial systems approach to identify molecular networks that control development of resistance-associated heterogeneity in TNBCs and to use this information to devise multidrug treatments that are effective in heterogeneous TNBCs. Our focus is on heterogeneity that arises from epigenomic plasticity intrinsic to cancer cells and from extrinsic signals from the diverse microenvironments into which TNBC cells disperse. Individual cells within a TNBC exhibit variable phenotypes and respond variably to treatment so that establishing durable control of TNBCs is notoriously difficult. We explore the mechanisms by which individual cells in TNBC tissues respond to perturbations induced by microenvironment interactions and/or drugs. Our approach is based on the concept that the phenotype and response to therapy of every cell in a heterogeneous TNBC tissue is influenced by its intrinsic epigenomic status and by the microenvironmental signals it receives. In short, every cancer cell-microenvironment-drug interaction in a heterogeneous experimental tissue or clinical specimen is an independent experiment of nature. We analyze ensembles of such interactions in TNBC tissues before and after treatment to determine the impact of local environmental signals on cancer cell phenotype and therapeutic response. We accomplish this using cyclic multiplex immunofluorescence to stain cancer cells for quantitative analysis of proliferative status, differentiation state, and expression levels of proteins that report on control network activity. We quantify cancer cell-microenvironment interactions at the microscale using multicolor fluorescence microscopy and at the nanoscale using multispectral super resolution fluorescence microscopy and 3D scanning electron microscopy. We use custom image analysis techniques developed in the Imaging Core to quantify cell and microenvironment components and machine/deep learning strategies to identify microenvironment-cancer cell interactions that influence phenotype. This work guides development of dynamic models of spatially dependent control network-microenvironment interactions that can be used to devise therapeutic strategies to control TNBCs. The approach is statistically powerful since every tissue section contains details about tens of thousands of cell-microenvironment interactions. We accomplish this by; (1) developing cyclic multiplex immunofluorescence, multiscale image analysis, and machine learning procedures needed to identify molecular control networks in individual cells in TNBC tissues that respond to signals from microenvironmental cells and proteins (MEPs) and that influence phenotype and/or therapeutic response, (2) elucidating the effects of microenvironmental cells and high impact proteins on TNBC control network activity, phenotype, and therapeutic response in bioprinted tissues. (3) assessing the effects of microenvironmental cells and high impact proteins on TNBC control network activity, phenotype, and therapeutic response in TNBC xenografts and clinical TNBC specimens.'"
"Measuring, Modeling and Controlling Heterogeneity (M2CH)"	Core	1	Imaging Management and Analysis Core 	"'######PIs: Gray, Nederlof, Sudar\n\n&nbsp;\n\nThe Imaging Management and Analysis Core (Imaging Core) provides a common infrastructure for image acquisition, efficient image data management, and quantitative analysis for all projects. It deploys and integrates images from multiple platforms including multiwell high content imaging, microenvironment microarrays, cyclic immunofluorescence workflows and correlative light/electron microscopy. This includes: (1) developing customized workflows for the three high-content microscope systems to acquire and store images and metadata and all derived and associated measurement data, using an open source OMERO image database and our Annot experiment tracking database, (b) providing automated scene segmentation and feature extraction solutions, and (c) developing novel visualization methods to interactively analyze quantitative imaging data, metadata, and externally linked data. These tools and methods are integrated into a highly efficient workflow for acquiring, managing, analyzing, and visualizing the types of high-content imaging data that are generated in Project 1 for assessing phenotypic state changes from drug therapy, and in Project 2 for analyzing the effects of the microenvironment, alone and in combination with drugs, on differentiation state. These data and visualization tools are made available to the community through the Outreach Core in close collaboration with Sage Synapse. The Imaging Core supports Project 3 and image analysis and visualization requirements in all projects by further developing our Dynamic Visualization Engine framework for visualization methods that integrate image data at the level of individual cells, images, and assays; experimental metadata and external annotations; image analysis features such as segmentation results; and interactive quantitative graphs that allow drilling down to all levels of underlying data.'"
"Measuring, Modeling and Controlling Heterogeneity (M2CH)"	Core	2	Outreach Core	"'######PIs: Spellman; Co-Is: Feiler, Heiser, Sudar\n\n&nbsp;\n\nThe Outreach Core disseminates results, methods and tools from the Center to the broader research community. It accomplishes this by; (a) hosting symposia, workshops, and think tanks that present, train, and extend the state of the art in techniques useful for understanding heterogeneity in cancer, (b) providing access to the bioimaging and genomic data using a custom portal for access, visualization, and interactive analysis based on OMERO (Open Microscopy Environment image database) and Sage Synapse; and (c) conducting DREAM crowd-sourcing activities to seek analytical solutions to spatial systems biology questions, and to identify new methods and approaches for analyzing these data.'"
"Measuring, Modeling and Controlling Heterogeneity (M2CH)"	Core	3	Administrative Core	"'######PIs: Gray, Tomin, Margolin, Sears, Feiler\n\n&nbsp;\n\nThe Administrative Core provides leadership and supports and coordinates: (a) communications and interactions within the Center and across the CSBC, (b) proposal preparation, management, reporting, and compliance activities, (c) oversight of budgetary and intellectual property issues, (d) oversight of the M2CH-CCSB computational infrastructure and the Resource Sharing Plan, (e) project integration and evaluation (including pilot projects), and (f) external review of the Center, including assembly of an External Advisory Committee (EAC).'"
Systems Analysis of Epigenomic Architecture in Cancer Progression	Project	1	High-order assembly of MegaTrans complexes for hormone-independent enhancer activation	"'Endocrine therapy is commonly used in hormone-driven breast and prostate cancers. A persistent challenge is disease progression caused by hormone resistance during the treatment. Studies for the past 25 years have revealed an essential role of hormones (i.e., estrogen and androgen) and their receptors, ERα and AR, in cancer progression. Increased evidence indicates that epigenetic deregulation of ERα/AR-bound enhancers profoundly alters hormone-mediated transcription machineries, leading to the development of hormone resistance. However, the molecular mechanisms underlying this hormone-resistance transition of enhancer function are largely unknown. We have recently discovered that the most active and functionally important ERα-bound enhancers can recruit a large number of DNA-binding transcription factors through protein-protein interactions. These newly identified ERα ‘co-activators’, termed MegaTrans transcription factors (TFs), are required to activate ERα-bound enhancers and also serve as a signature of functional enhancers. Our preliminary data additionally show the presence of MegaTrans TFs in AR-bound enhancers. Because most MegaTrans TFs are signaling-dependent molecules, they may receive other signals from tumor microenvironments to alter enhancer functions. Thus, combinatorial interactions between ERα/AR and MegaTrans TFs make their enhancers respond not only to estrogen or androgen, but also to other microenvironmental signals. The composition and interaction of MegaTrans TFs undergo dynamic changes during cancer progression, resulting in alterations of ERα/AR enhancer functions that promote hormone-resistance in breast and prostate cancer cells.\n\n&nbsp;\n\n${image?fileName=u54%5Futhscsa%5Fosu%5Fimage2%2Epng&align=None&scale=100&responsive=true}\nCis- and trans-binding transcription factor'"
Systems Analysis of Epigenomic Architecture in Cancer Progression	Project	2	Fine-scale nucleosome repositioning of enhancers for hormone-independent genomic function	"'The cognate receptors AR and ERα can remain active for tumor progression after anti-hormone treatment for patients with prostate and breast cancers. Despite intensive efforts to elucidate the underlying mechanisms, little information is available concerning AR/ERα genomic function for promoting hormone resistance at the nucleosome level. In recent studies, we observed this genomic function is well orchestrated, relying on precise nucleosome organization within cis-bound enhancers for hormone-dependent transcription. Interestingly, we also found that this epigenetic mechanism can be hijacked by hormone-resistant cells to gain their growth and invasion advantages. Therefore, we hypothesize that altered nucleosome positions, or nucleosome repositioning, in and near AR/ERα-bound enhancers is being exploited for hormone-independent genomic function in advanced cancers. In Aim 1, we will conduct ChIP-ePENS and MNase-seq to comprehensively map nucleosome boundaries of AR/ERα-bound enhancers in a panel of hormone-sensitive and -resistant cancer cells. RNA-seq will be conducted to determine differential expression patterns of corresponding genes in these cell lines. The NucPat computational pipeline will be deployed to seamlessly process complex omics-seq data (Aim 2). We will use a Kernel Density Estimation algorithm to determine nucleosome positioning and spacing when AR or ERα establishes direct contact with its binding motif. Using a Hidden Markov model, we will identify active nucleosome states that maximize DNA-protein contact for AR/ERα genomic functions. In addition, pioneer factor FOXA1 and chromatin remodelers participate in this nucleosome repositioning even in the absence of agonists or in the presence of antagonists. To confirm this computational modeling in vivo, ChIP-ePENS and MNase-seq will be conducted in patient-derived xenograft (PDX) lines carrying hormone-sensitive and -resistant tumors (Aim 3). A nucleosome-phasing index (NPI) will be established to quantitatively assess the nucleosome states of AR/ERα redeployment in different PDX lines. This integrative omics analysis will be extended to a cohort of primary tumors, categorized into high- and low-risk groups. Again, we will calculate individual NPIs and correlate the data with clinicopathological features of patients. This translational study is intended to determine whether nucleosome phasing for AR/ERα redeployment is already present in high-risk primary tumors. Patients with this intrinsic phenotype are expected to have an adverse clinical outcome, irrespective of their anti-hormone treatments. Therefore, our study will address a previously uncharacterized mechanism of hormone resistance and provide experimental evidence that nucleosome repositioning plays an integral role in redefining AR/ERα genomic function for advanced development of prostate and breast cancers.\n\n&nbsp;\n\n${image?fileName=u54%5Futhscsa%5Fosu%5Fimage3%2Epng&align=None&scale=100&responsive=true}\nPre-existing nucleosome phasing (N2) promotes androgen-independent AR transcription in cancer cells treated with antagonist ENZ, compared to those stimulated with agonist DHT'"
Systems Analysis of Epigenomic Architecture in Cancer Progression	Project	3	Topological mapping of chromatin architectures for hormone-independent gene transcription	"'Long-range chromatin interactions between ERα/AR-bound enhancers and promoters are necessary for coordinated gene regulation in breast and prostate cancer cells. These interactions occur via the formation of 3D chromatin architecture that brings enhancers and transcription factor complexes into close contact with target genes. To decode this complex regulation, we and other investigators have previously used Hi-C to map topologically associated domains (TADs) in different cell types. In a further study, we have identified a cancer-specific TAD on chromosome 17q23 that can be partitioned into an ERα-regulated transcription hub. Concordant up-regulation of its target genes is found to be associated with short disease-free survival in a subgroup of ERα-positive breast cancer patients, irrespective of their anti-hormone treatments. Emerging evidence has also shown AR-specific TADs are present in the prostate cancer cell genome. Therefore, we hypothesize that 1) frequent hormone (i.e., estrogen or androgen) stimulation leads to the formation of ERα/AR-related TADs that dynamically regulate transcription of multiple genes for aberrant proliferation of breast and prostate cancer cells and 2) in the presence of antagonists, a subset of these chromatin domains, herein termed transition TADs, continue to be exploited through chromatin redeployment for hormone-independent transcription. Whereas the majority of ERα/AR-related TADs are functionally suppressed by antagonists, transition TADs may partially escape this blockade for constitutive regulation of gene transcription. To test these hypotheses, we will use a modified Hi-C method, called tethered conformation capture (TCC), to investigate dynamic changes of TAD structures in hormone-sensitive and -resistant cancer cell lines exposed to agonists or antagonists (Aim 1). ChIP-seq of repressive, active, and gene-body histone marks and CTCF insulator will also be conducted in this cell line panel. MNase-seq and MBDCap-seq datasets will be acquired to map euchromatinized and heterochromatinized TADs. To integrate omics-seq data, we will develop a computational model, PRAM3D, which applies a Poisson Random effect Architecture Model (PRAM) to recapitulate 3D chromatin architectures (Aim 2). A Bayesian hierarchical model will predict putative transition TADs that concordantly regulate hormone-independent transcription of target genes. Furthermore, we will use a nucleosome density method to classify transition TAD subdomains into different regulatory categories, i.e., active, repressive, or bivalent transcription hubs. CRISPR/Cas9 genome-editing of critical chromatin regions may functionally disassemble spatiotemporal organization of these TAD-associated hubs (Aim 3). Proliferation and invasion/migration assays will determine whether this genome editing partially re-sensitizes cancer cells to anti-hormone treatments. We will also interrogate mechanistic contribution of histone modifications and other epigenetic modulators for the establishment of transition TAD structures. In silico expression profiling and single-cell RNA seq will be conducted in primary tumors of TCGA cohorts and in cancer cell subpopulations, respectively, and determine whether concordant regulation of TAD-associated target genes is intrinsic predictors of hormone resistance in breast or prostate cancer.\n\n&nbsp;\n\n${image?fileName=u54%5Futhscsa%5Fosu%5Fimage4%2Epng&align=None&scale=100&responsive=true}\nERα-mediated transcription of a TAD located on 17q23 in breast cancer cell'"
Systems Analysis of Epigenomic Architecture in Cancer Progression	Core	1	Data Analysis and Management Core	"'A huge amount of high-throughput sequencing data is expected to be generated from TCC, ChIP-ePENS, BirA-BLRP-seq, ChIP-seq, MBDCap-seq, CLIP-seq, GRO-seq, and population-cell or single-cell RNA-seq assays and proteomic analysis in the three projects of the SA-OSU Research Center for Cancer Systems Biology (SA-OSU RCCSB). Thus, it is critical to establishing a central data process hub in order to meet the scientific missions and goals of our center. The Data Analysis and Management Core (DAMC) will ensure a unified approach to data analysis and management for all three projects, including the following tasks: 1) implementing and maintaining new software tools for computational models developed in the three projects and intra-center pilot projects; 2) designing and supporting the data analysis flow using existing public or our own software tools; 3) managing data submission to public archives, maintaining data repository and exploring data visualization; and 4) coordinating with the Data Coordination Center (DCC) within the Research Centers for Cancer Systems Biology (RCCSB) Consortium. To accomplish these tasks, the DAMC will leverage existing infrastructure and computational expertise at University of Texas at San Antonio of both Health Science Center (UTHSCSA) and Academics (UTSA), the Ohio State University, and Baylor College of Medicine. We will establish a leadership team to develop and coordinate ongoing support of cancer omics research and to communicate monthly with the Executive Committee in the Administrative Core. Members of the DAMC leadership team include the leader of the DAMC and senior investigators of the three projects – Drs. Jin (Chair), Ruan, Weintraub, and Li who have extensive experience in large-scale data management, computational, statistical, genomic and proteomic analyses, and coordination of data analytic efforts within multi-project centers. Members of the DAMC will also be involved in all phases of project planning, from design to execution, to ensure that the flow of data from projects to the relevant cores and is well-coordinated.'"
